Px,Py
-1.6879700978758387,6.5316959581001495
-1.327783122916819,5.076218912079577
-0.5294181679441584,2.814424800420214
0.20273013548871113,1.8198348300302798
-0.2857749105780484,2.369195258768745
0.8016542551378728,1.845310979139838
1.95430792241558,3.8619090818443453
0.016994707639751805,1.9818637041351026
0.2879596256783024,1.7951515607353
1.1293773193632641,2.1331246791691854
0.1348661291012322,1.8983461022067072
0.39180355786718485,1.7679618675868387
-1.6311638039180758,6.2905996171158165
0.2087781217243192,1.8415404837945515
0.05511742752866488,1.9456033670271926
1.719573837713417,3.223013221762518
0.7964604923752315,1.8380834971304967
-0.3657670174296793,2.4947007256953815
-0.5591789392070685,2.8771341778918256
-0.2783451465132598,2.364520876909672
-1.5708571384462136,6.045433811806977
0.03723335894569983,1.9680963376323
-1.354126206252521,5.203935730771454
-0.849101797248823,3.5805897192729095
-0.05464614560420726,2.0404342400150792
-0.0892866131635612,2.0994603930282425
-0.41589301200278983,2.617978602235766
0.8439296207900605,1.8593856186519195
-0.5381345341316474,2.8284387632807997
2.1390422584894333,4.4259419228437675
-1.605057656882964,6.182285438141264
2.110608226770791,4.33472418599498
-0.33759065645427033,2.4562976197450292
-0.148192939190142,2.1722457285217
-0.5924204571569707,2.95056404583935
-0.5074290475204314,2.754003387095962
-1.0719976618159799,4.227856039600914
-0.8351207092111873,3.5237120997387787
1.005426849294993,1.9928649748053129
0.2930509518307142,1.8003519780874362
-0.21194274528376073,2.252683738183095
-0.8360775212921827,3.535792031174234
0.18974747383122564,1.8443538905660164
0.9245615575554098,1.9433935148431083
-0.7771754906635395,3.385105065755912
0.5116162247391038,1.7365733372047565
1.4188041757000236,2.6047259983762343
1.3835794831104824,2.5229242513245396
0.32000788207783337,1.7808786865321886
-0.1758708633242623,2.203324327675746
-1.183926059920181,4.584753921985771
1.5302700099733624,2.8201060989828166
0.7909202037888574,1.8314579994717917
0.3755030179373861,1.7603173113026849
-0.5262644193947656,2.7888576107171965
-0.7650186802843764,3.3543649918654617
2.549864109344929,5.944615751171476
-0.1553533717918062,2.192149730087952
-1.3275976983391813,5.082508172150989
0.014487128463910207,1.996595095511114
-0.6976608913867941,3.1930492564184094
-0.44866535029860033,2.6522779629303908
-0.16935478853140612,2.2166921541242983
-2.173305517878281,8.904828402791798
1.0282091485799834,2.026477233274079
2.9789438393170458,7.8985037639260955
-0.15936444465216446,2.1821177585500373
1.6331040659868186,3.0215676260070783
1.8298864167401727,3.527673401355374
1.0472102018698863,2.0359121971883956
-0.7255346315415798,3.266411111618105
-0.4542881950187973,2.6536378477856766
0.2532449597643706,1.8250919231369684
-0.6248497342560714,3.0068838175907584
-0.21136292373644497,2.2640830561213074
0.6083496460324269,1.7532628479020553
-0.45435295370812623,2.672707978927784
1.6084207089919442,2.972038288379957
2.622083642390511,6.244129927083794
0.09558781936825628,1.9144881649828691
0.38035817020308804,1.78148912538554
-0.21432900471943905,2.2488549785520378
0.30300048566290994,1.7861303868631968
1.8689457154284908,3.620908987300475
0.1374748696026006,1.9012766261665264
-1.0537996666935758,4.1661400369307575
0.38824101001262196,1.767208026524471
1.1834271131817318,2.2196691339110326
-3.039885330400164,14.269056583695725
1.017616233257838,2.006375183717356
-1.6841861973029548,6.5218629571690645
0.6350658313778335,1.7689198086907518
0.005551060517894496,2.0151539235417504
-0.7372850504774939,3.264575133636336
2.243300565251791,4.785382143305857
0.26149696365170777,1.8014620987063374
0.8993576196698865,1.9238758325204608
-0.8908785569444561,3.6739254554937886
-1.1218736112143797,4.386980217960015
0.23341458022762945,1.821402236026217
0.7693800402575103,1.8198790459040082
-0.28154446918931264,2.3642168632046197
0.015917674894538752,1.9893355351716187
-0.08335554649612105,2.0838686651825507
2.4486348248171086,5.54661653929576
0.7182920726219949,1.8028724673483183
-1.4428866958928208,5.516040534767295
-0.35098610306582323,2.4749585233963693
-0.6242307030401608,3.010308873105821
0.24597460443993643,1.8251972240530197
1.4961692695124917,2.742177224466628
-1.4199002946131556,5.420741706941265
-0.19790133643660043,2.243577967799933
0.09956245061194857,1.9157847129541534
-0.07147528152925928,2.0698434989757324
0.6199487373034621,1.7696304635275424
0.5296149189834014,1.73031917364015
-1.2633822390815257,4.868884366580255
-0.7697289408241381,3.37202566622436
1.8357568058480005,3.548168580604641
-0.42932918992802005,2.6245362119359723
-1.8803651049424133,7.418396117469848
0.2617273106573607,1.8188948976256996
2.755199862775724,6.824593604555585
-0.018775109424666196,2.015147499840927
-0.38085373143118684,2.5168445821429386
0.7029399420754029,1.800923053470025
-0.17602651428104263,2.197341123866924
-0.5925716569843599,2.9378478446805487
1.4326168537997432,2.6346472563361805
0.9870044372438411,1.9829202296795894
-0.7041562727645317,3.1887798939995933
-2.3103764468775245,9.630221051741469
-1.732600291244061,6.740205342727001
1.4282323919951958,2.625046057574172
0.7687506325655283,1.8311196265404728
-1.8110611825533358,7.0903078116674365
1.5736853104479558,2.902739173245496
-0.9933607173616033,3.9824209307943046
1.1838433413354015,2.230547664168603
0.3102730875088624,1.7859658225676485
0.3172765358745476,1.7879902009874744
-1.4472007120440935,5.550671590862487
1.4373442608026985,2.6421252112989104
1.4734633679368638,2.6816550864478166
0.04322694637004371,1.9611958001270569
-0.49667913451143064,2.7490034350745196
-0.3976881304166093,2.5600362019579403
0.8455334791516527,1.8493521785946991
-0.3080594684825914,2.4178884818508797
1.3093469312809258,2.4128865076591364
-0.3233021456428637,2.4414189440943863
0.9924483638822501,1.981252560084563
-0.6975138501914484,3.1876803842837904
-0.5527878309656242,2.8455018761773836
0.568106307498102,1.7732814891526825
-0.4376236114819232,2.6335181215168992
-0.966486014533865,3.896829665887278
-0.5198171385096709,2.7741426079555813
0.6657879720433099,1.7824312383823477
0.44957778230340867,1.7413544979269278
-0.28454109112378634,2.364048656602749
-0.5556379433509295,2.8737028318334747
-0.8750053952390625,3.6356518715683213
-0.1714249580839771,2.200979020510625
0.6369446438311255,1.7593880097652337
0.9591450188943657,1.9543897934003645
-0.02394961382968349,2.0415374453119153
1.320683573367399,2.418388583580605
0.40361992758323606,1.779616760129733
0.732426042718917,1.8049968493200217
-0.8297049669526201,3.5168054242427327
-1.1319104213941347,4.412210989843904
0.01586989042085656,1.999994065015325
0.1721798354273429,1.863693284797913
-1.1777022457830781,4.5660794838127865
0.28538632980414413,1.799642904047992
0.22329851663965564,1.8303124883172703
-0.4789317330490769,2.7102866274169446
-0.5834704323215761,2.9298755599529946
-0.007097008625096193,2.0160299331834235
0.697283666217882,1.7856602827712718
-0.2991894085109884,2.378244147939872
-1.873463851302439,7.3864785680535245
0.6283853278068805,1.7618882221544443
-0.11078748479543105,2.1162377351916035
-0.44369181503833616,2.6418558034349706
-0.7193666058561284,3.2381255870831396
0.23924858524207052,1.8090287698782421
-0.2664279955018896,2.3501450758139644
-0.6334175232857456,3.0289489569884513
2.2630120381494696,4.857407076976794
0.37158435807802137,1.7466922504014473
1.0142243315907515,2.013750669949941
-1.6814124303596072,6.523833472706447
-0.48144780107878815,2.706029119570779
-0.2903174934281208,2.3723224761007717
1.0009247038487306,1.991636560388113
0.5304581904778488,1.7589586055655133
0.8261567830794541,1.848391151305289
1.568798814948405,2.9040382516063716
-0.9998532593637544,4.002973369288272
0.6604062819768772,1.7555000405168864
-0.3682994393230962,2.506018177556609
0.7239287992341137,1.7773133856883128
-1.703350408484214,6.615157706638521
-0.7787707968958157,3.38835872555833
-0.5241341711376833,2.80366123382226
0.03558879430843283,1.9653662520142239
1.1231117169000917,2.1323451964270363
2.3388812113502797,5.141956447547586
-2.287761338036012,9.531666426373965
0.6625396920276794,1.789165444145448
-0.03249123097659551,2.029891110881401
0.5122104394858389,1.7351736834413156
-0.6420044784115668,3.0381416610315237
-0.5215925598472677,2.7953325045172734
0.8051241456820969,1.8428928070805186
0.06753257109001654,1.9144969315560765
-1.068251885257711,4.215404154058921
0.04365207591145831,1.9584091116890814
0.6924524914426832,1.7651906775600485
-0.7621199369885429,3.3215619009947424
-0.22049795741983136,2.2783323057219054
-1.4336921972758045,5.487773266795515
-0.8098055261388718,3.4687068325188073
0.4566714309913378,1.758425537771871
-0.24158893566344272,2.302037596534531
0.0310818787162393,1.959662267730803
1.5656449390776643,2.884286604990778
0.14634507990536827,1.8726707911295954
-0.2716800307323582,2.358080387032952
0.0032131470580262565,1.9832342596330346
1.0312002453329248,2.020239733988962
-0.29345177942354067,2.3948866787571084
-1.3059753131180842,5.0009063474706945
0.3800120807826867,1.7585161630096946
1.301096234702731,2.3807110242044436
-0.040791127793485066,2.0285013928410547
0.5296920133176775,1.7411847705436327
1.6893337703419742,3.1687324034893245
1.562733903656415,2.8876458934550557
-0.05117637699050386,2.0547718696907733
-0.19486659751761926,2.234625072415781
-1.6014830171387473,6.167440163947996
0.35624312658286517,1.7817135406806939
-0.29193977370893837,2.377745573550645
-0.4394948278232423,2.6223580228705896
0.5835835470434704,1.7538468707634365
0.7672515060349909,1.8271335198794287
1.1411540213586973,2.166745922959934
0.92425211145909,1.938725754393616
0.9358686998041121,1.9465884995915306
2.620637209190331,6.230231683381236
0.05412249341113993,1.9526739296625062
0.043624712341497056,1.9292672034838976
0.8940029507849335,1.897747795521736
-1.1594243583659356,4.514188903027644
0.2682486428314732,1.7968935127697072
-0.6871494592349116,3.154976331310653
-0.1507765669602782,2.173524948175343
0.6483984049606215,1.7643120296558126
0.8254606822940191,1.850967574813652
0.19783978062700552,1.820748721944482
-1.7186892525426731,6.667781917619482
0.8659267266420222,1.8885191452074255
0.7082605777327886,1.8069831623714743
0.04266285058979253,1.9703066658218726
-0.2836251164736614,2.353701150099954
0.3092406471716824,1.7940931368170265
0.6265075956923798,1.748357723023595
-0.5300050551426638,2.821905208708291
0.5208999949150732,1.7450587617565063
1.78575815777198,3.4025043988077215
-1.232646312186488,4.744202327505488
-0.4414528962788032,2.6443581948587105
-1.322748647771261,5.090325684608921
-0.6676239649218673,3.106385309207748
1.238447591823735,2.3041184114490574
-2.55029593835232,11.050305679861312
1.0563917236433136,2.0642059540119737
0.7350181121680944,1.8179374816437954
0.6877959580406732,1.7620647415775952
0.5218989756996176,1.7501032618809458
0.4512115065619942,1.7558182345329556
-0.3801488631553508,2.5335753498459783
-0.16625421003835428,2.1909441763023048
-0.18210121579446803,2.221601072474642
0.25343692337983986,1.817796867302915
-1.148861029022038,4.449206690370149
-0.11024402801068267,2.1447403013190467
-1.3685076536370313,5.248685682776488
1.9579923778802495,3.8690430867263736
0.22852898375827022,1.816164945493138
0.34683704822162276,1.7879396761592814
0.29575979160115795,1.794004266165986
-0.39889804045609867,2.5619015143191586
-0.7707865477959852,3.3566858892112976
-1.0283064353385871,4.077270759358622
2.0057425408628244,4.014005157305498
1.100727411074067,2.1190914035682127
-1.0897783946908584,4.27649344532002
1.7515079850663253,3.3066425369103385
-0.4490431169561123,2.6459734947715665
0.93512738390777,1.9371294148314775
-1.24761523545014,4.798595536932289
-1.2253133831646095,4.740099454869051
0.4893865679305236,1.7569585209717913
0.26245253334764473,1.8026317841487818
0.529531769155011,1.7619342759613281
-0.01624545859561119,2.0096883875886253
-1.305382859277034,5.0217245375242445
0.5284926391496826,1.7514597888955536
-0.20355738754015326,2.2576557114709446
-2.5710773402608544,11.181632304896254
-0.34581405327839215,2.440733317568951
-1.917265643682857,7.591845371794874
0.20453118609292273,1.8553168091994041
0.972111139800003,1.9753244452387009
0.9069408782315981,1.9155551942472993
-1.796771637176052,7.023729800714898
-0.49335795187621406,2.7378010695485564
-1.19272572185009,4.623100426679369
-1.1648497185598297,4.5232388220936155
-0.39099617836448725,2.548677824042669
1.0976972200407793,2.106928630810071
1.4015924636081156,2.5719350806627013
0.08332062713347832,1.9296083200112717
0.010490211059308882,1.9959514767422808
1.5986870702735108,2.9426388770195158
-0.2757312743660265,2.352602097774552
-1.8212008770955144,7.122630875993653
-0.09624367097127982,2.118158008162162
-1.9151288364664831,7.590817439803556
-0.9137178369222582,3.7506278864630103
0.5479043133655163,1.7539021675174693
-1.226366777220277,4.718530692070675
0.3079821261672417,1.7994042756543371
1.4436942897375664,2.6462966465934104
0.7249752790057392,1.7983290250059714
0.750043948613051,1.8089070246549526
-1.2878277324154943,4.937035178218113
-0.6025929692178805,2.96225697508534
0.5123926022018653,1.7436213002523875
0.8507230472782356,1.8761021078463267
-0.10149534063667756,2.105263131163132
-0.4135339632416087,2.5774752201665434
1.2128418599518045,2.2665351419223154
0.08638246875428776,1.9170560281944327
1.5805760019062032,2.9282473218713894
-1.5120902256431823,5.799974270220993
-0.36959578817231886,2.514181186721434
1.237430035149975,2.290455197047847
-0.4192653508822062,2.606504677640053
1.9473067546987102,3.8437215104952136
-0.4600614081946922,2.6652365878916107
0.16608654378620696,1.8500739158685264
-0.99358667850801,3.974565439000671
0.3276390777755002,1.7577534844558107
0.3792764764066396,1.7751886364086757
-0.13021473972434325,2.1409328805933607
0.5571032951761623,1.7546677151874104
1.1660400811216771,2.208888248883694
-0.5484178550346407,2.8650872857242917
-1.761268135118486,6.879162060885169
0.9310912898228996,1.9449302543740135
1.0635585058305708,2.0483335077564786
-0.571467624109921,2.9017853156755966
1.1654814458067544,2.1983298203733384
-0.07146734039361582,2.085312620069597
-0.7895865300321115,3.4067603641163617
0.08015769951252548,1.9202658339712066
-1.5661637859201774,6.012354670736945
-1.171485110856707,4.5513456066036015
0.7403301790867529,1.7990090270213954
-0.20848357356484187,2.269388650089355
0.09128447080213893,1.9414860465050814
-0.8916253366609629,3.681774255232226
2.191094885054319,4.574794351948028
-0.40099295117833206,2.565213366723478
-0.012162735600827918,2.0183307943926634
-2.4117853398289713,10.227194764791038
1.4013870603986933,2.5556584194151446
0.6298006386634115,1.7584159740866714
-0.4099298028144571,2.582516643233859
-1.438280120845862,5.5008298051137245
-1.1939266653413838,4.610542749179666
-0.3424366489283565,2.4663892103140834
-1.0595533965149337,4.170585945798205
1.0567987039701745,2.0665785412184725
-1.8805292087663092,7.409233015385293
-1.466527922693895,5.620489025678996
0.8536435544321166,1.8569732766205647
1.0120600341120738,2.016919171501938
-0.4243551649933253,2.595152375103827
0.023302825877916915,1.9721029124246316
-1.783353696815975,6.972045418652952
1.8787964496931973,3.6576023905393895
-0.3831838869811015,2.5237422097911506
-0.270023984641905,2.3583111708248228
-1.7935357937463408,7.02817430349573
0.03542319161380844,1.9589073251092979
2.78119927329999,6.967481056367472
-0.49168988032519995,2.7400159649955524
-0.24960823168070795,2.3073278781500948
0.02465040141967872,1.9700079693500612
1.6570313975150601,3.081287702660141
-0.16552938382270277,2.1957313472691973
-2.4422263434091436,10.390775752630013
-0.3933329816376948,2.5376715256246127
-1.2610701078117976,4.8671339961963
0.40526364373843143,1.7528020381576432
0.637275182923493,1.7589053896300548
0.9699083344926451,1.9758641780572845
-0.7269867999315346,3.2619952658845746
0.6536638043785099,1.7660622435701
-1.3719235962251157,5.249372802748687
0.8307856520123987,1.8657649127452798
-0.01919032544637523,2.017117268342016
-0.3227166250071744,2.434280357066321
-0.2413251133287965,2.2930757467178613
0.8308174231869829,1.8729836778236317
1.9166895618661393,3.7515221872484874
2.320284956159627,5.054940665205351
0.46746044835714246,1.7594443300579328
-0.7676158561246944,3.3686876654015054
0.22952729209799203,1.8191363959754059
0.08681943409732858,1.9332550195152178
-0.8818641872178653,3.657373899190359
2.0778889164362875,4.233283111145699
0.2650576083558117,1.8256114986715015
-0.363855266217535,2.476130161797459
1.8410644811474417,3.542790824213629
0.5272019385067416,1.7380364472181824
0.8889026124747503,1.8978690604826487
-1.919566391392087,7.608285943632196
-0.7781552238795788,3.403163332027986
0.5193640479557425,1.7483426686476033
1.194533381336224,2.2368057747161743
-0.33531556169804266,2.4483480366366317
-0.7856272856819451,3.4028798005286474
1.4567820991775235,2.66410760763774
-0.5837833901195527,2.9096177828936214
1.875965095552461,3.645549646951658
-1.625140521792582,6.260493461484387
-1.2198252579173685,4.698622625255029
-2.0520855513378757,8.269448131887307
0.3444479690483806,1.7714814494965299
0.7803905510226687,1.8339527731860665
1.1236478576034037,2.145801554356871
1.8662360801974818,3.6140793289719575
-1.1278297170016784,4.399786753182981
1.767477162557334,3.344352597611747
0.07472287400525626,1.939854329741525
0.6475443239738171,1.7613002598483318
0.1745558083781853,1.8556049562393244
0.41374747965757114,1.7683242442593536
-0.3155549881874797,2.421887827257386
-0.6776417575769585,3.1367173718598242
0.17127904758870854,1.873890710311257
-1.2252929876540675,4.735613931767672
-0.3550618231440012,2.475068662400572
-0.3297841461479012,2.432842401358966
-0.44727631467201484,2.654471441354361
0.7795715361484089,1.8309976973170359
-0.7320527217934243,3.2696118781758456
0.5147149878026449,1.7530133984694751
-0.6324835966126292,3.029154205817554
-0.12444454485533647,2.1555467431421365
0.368490686782163,1.7755234222757756
0.3886052894049994,1.776395645648079
1.5693517553686447,2.8933103147525587
-0.2290779671729784,2.2908634791773848
0.4412347829840991,1.7419725370099832
-1.5499003064358092,5.941886434721532
1.0483195035550754,2.0534798612756244
0.36592976665821114,1.7826132961494512
1.6687706873885175,3.1316478437764816
-0.18530192987412533,2.229259381469355
0.43716639683955305,1.7585430904566075
0.252626987029672,1.8205190996981118
-0.273408863095969,2.3552999660022254
-1.2242735389583312,4.731047864071937
0.9173555130195203,1.9262370014902412
1.7654511376373607,3.341896070716003
0.23040917106543052,1.8245803231975717
-0.6352301735231699,3.0594049677791837
-0.671220675176347,3.121618427350138
-1.229064977140901,4.742797455257754
1.3537809780104588,2.4821947653233565
0.25714906684979194,1.7992717383033376
1.4649380599735824,2.6931372469513613
-0.6335260133361165,3.022921659570015
0.363300032150596,1.7558994237239243
-0.2174749904011658,2.257051647717425
0.0653170331091975,1.9335073909929459
0.059365514627199634,1.941877585083193
1.3094396138915534,2.3829184865700537
-0.7293465352986636,3.2557445949641446
0.655338295222308,1.7759003313572437
1.5882167691380584,2.9432467127571695
1.669940774467171,3.1300790308737807
-1.354826343318217,5.179995796241442
-1.1353308354248057,4.427572969154733
-1.6924818203501146,6.577220114761357
-0.6601097923873303,3.080538236189319
1.0526440824881593,2.0609366139475265
0.5475166451044498,1.7477411446565723
-0.26381848426806986,2.3390882510426576
0.36851838543641086,1.765827493642753
0.07234262554878775,1.9426302723930617
0.6089525762797904,1.747329506689106
0.6896054650554742,1.7899391713773136
-0.06409087540061292,2.067680484280605
2.169301467424993,4.539792173282917
0.08317183240102878,1.923369528570978
0.526407925491849,1.7383002155659406
0.5430330780380429,1.7713323560294842
0.1845259829359234,1.856584090135934
1.019850008679189,2.0258555056774568
-0.01652779252224822,2.01388931363492
0.42456407113783196,1.7747441464088844
-0.8868360191940473,3.6624982476377856
-0.9983217954577993,4.001773634453574
0.4399270048910486,1.753556366205882
-1.5789655698321776,6.069798759404984
2.3341756339263955,5.115666368943089
-1.6896202072185245,6.540288440504499
-0.7671991678414884,3.367362115728909
-0.9238227656079893,3.782511975171199
1.2856039616866,2.3711210090484727
0.7309135606859621,1.8040316279702036
-1.3815672538551462,5.3088240716272
0.3823339626425638,1.7615960912159252
-0.07242817235564872,2.065739468189638
-0.9676350040994172,3.898560843719308
0.4374240020429151,1.7652784439097267
-0.20078932958948786,2.234455283452055
-0.2082429327884618,2.247801617970612
-1.972657230522412,7.865291900371061
-0.11772113792809355,2.1426671439242155
1.145019483486786,2.169187828787851
-1.686040267426637,6.542544377107806
-1.2422402712229654,4.793969898955405
-1.0966608157248412,4.292189128872075
-0.6012123323242726,2.9581540615185165
-0.7625630606535899,3.335403949349384
-1.132026619998904,4.40066682639549
1.857540141616024,3.5977281601581916
0.6094751197301697,1.751026626429109
-1.1583493590954266,4.486794272521134
-0.47254503959052635,2.7106014729624475
1.0655507027925848,2.0610130587710564
-0.13322346053353648,2.131800478469314
0.579433881508268,1.753579211166257
-0.7426846021936326,3.29385102478275
-0.2761063379805883,2.356257072394079
1.3152356296865801,2.41213573221275
0.008146830876067702,1.9867461470867358
-0.4206260357038435,2.5934217198730405
-0.3329037377487525,2.451163990753725
1.2734863109657686,2.334804391790091
-2.0172419078909853,8.072574505101569
-0.03413965677363261,2.0261834631359905
-0.2990445608930215,2.374404559086229
-1.0173143248886813,4.03899845990435
0.8029436267313758,1.8454761295113717
-1.6544521747887748,6.391497169730817
-0.17646335599707993,2.2206955746829236
-0.30149615148385855,2.403521590331566
-0.45078830751443216,2.661810322743272
0.40046005399773693,1.7649772696486887
0.794693296793178,1.8341784669563481
0.746858021089669,1.8260730720562801
1.8220030254312503,3.4899784566829823
0.2140591928978975,1.8327632082440115
-2.157727211625271,8.815216347681812
-1.2810707255241949,4.929715516943786
1.3845355977570621,2.5464563497951658
0.11927506022082981,1.8945146874559937
0.8429044403440676,1.870238692221136
2.0581642926090318,4.190910009688899
0.5520864055122606,1.7629908473778213
-0.8358471396531841,3.5257450502274112
-1.1023402710179335,4.314134399143061
0.9337850481709006,1.9322870418447184
-2.31756271518024,9.665581595893457
0.13810930402646268,1.8809021156354593
0.8919933367063636,1.9170072129242246
-0.28013847073632486,2.341254379044618
-0.8412256076563019,3.557948771316688
-2.0823493656982426,8.409921627750998
0.14797394268369443,1.8811766967355916
-2.5192111391829335,10.874992452801232
1.1069157630908384,2.0993664377836025
-1.0967310069587943,4.289071336194788
-0.2309550789377857,2.272658205417092
0.0756567735484483,1.9508010392827502
0.7724899125496859,1.8104152068784742
1.751220531631703,3.305089469931634
0.8479530658188116,1.8660765061654834
0.07708986341839329,1.9217770911120828
0.5989317081829783,1.7501645261721253
-0.5165945955211146,2.7923285483310503
-1.8109897900535123,7.087251279111512
-1.3096971047477717,5.033088431817483
-2.3971626081178017,10.15579413068711
0.3683590084959257,1.757930938137335
-0.7401112586937587,3.2944458456431924
1.2931038587342423,2.385021608543492
-0.8189343078156766,3.5126834407222063
-1.5610700345264055,6.001407903019089
-1.1306858081315485,4.386779985148308
0.709704716553326,1.8055689129767551
0.6797866399858882,1.7853371360782928
-1.8549427679876436,7.2818193228627015
-1.1812360960489738,4.579857393177763
-0.9786511199635849,3.9365038414880704
-0.7568536784219002,3.3357946536417904
-0.9404322231845109,3.8294413072947533
1.8703143013714627,3.6388684075714854
1.671373334781622,3.132603347063704
0.21546389099825605,1.8341705219133917
1.5868036123940406,2.917666801632816
-0.8452345372302005,3.554485577956511
0.1991065407458062,1.8365786068280656
-0.9672031389244684,3.891281134725917
-0.8645510331735868,3.605631203174961
-0.09741089795958915,2.1063284777470024
-1.827172787674403,7.15929822453135
0.3039870002280428,1.7902748477568433
0.9371887554686995,1.9384567254336964
-0.5437065019026568,2.8295159650773862
0.11986364236976647,1.9018490232423764
-0.06088333905829298,2.074135976189867
-1.3376679651192525,5.127501518929177
0.699102233173218,1.7790305992516455
-0.27593727100440546,2.3601816191835825
0.9920309258033253,1.9830636698393302
0.7688693499202461,1.8229011677898561
0.8559715085348591,1.8859162939613987
-0.3729555590576665,2.5063343496694754
-0.08054895540549124,2.0885272770153116
0.20192160639373594,1.8480292855767202
-0.11311408828667059,2.1380437559368546
0.8688627510025981,1.9050868961384868
1.0461923099616142,2.0428174043322715
-0.08310926651485877,2.1018315693977985
1.1501169543130245,2.1780588040176543
-0.39461657700625336,2.5692735586310707
-1.2406570510897448,4.768310845278098
-0.24343483696838625,2.2921237589310635
-0.5851324674504148,2.927437076197947
-0.20309014865903824,2.247140512531199
-0.2235492876053532,2.271108614647598
0.09432035397970147,1.92761666254695
1.0034028462836277,1.985412318643183
1.9121116730122572,3.7376656892366027
-1.4878671562024783,5.7105525513012285
0.9110420775982875,1.9149576913472237
0.9445826342937299,1.9461624433230802
0.20935958700630525,1.831545084106998
-0.4525123661127426,2.6474775210016666
0.41741679519491454,1.7718153191333461
-0.21055711857570658,2.255319876783749
-0.14310024751599276,2.1422575520242195
0.4697049019977774,1.754803024208684
-0.7716946881088903,3.3767737717915427
-0.39496794357182174,2.543180288223217
0.4184126405846412,1.7622299582154668
1.5685827430666441,2.8894612351717632
-0.33054099165493683,2.441614357856467
0.1751252639688688,1.8482042219846233
0.10910496885844775,1.9093269738355172
-1.3402910561905508,5.154714628277168
-1.904182985050754,7.528270514815385
