Qx,Qy
-1.512607444046736,0.19680829157234275
-1.184509315990745,1.416225670228899
1.0739742451767984,3.9223063765571204
-1.1657589277244917,1.4562503603037653
1.6821155353394452,2.8399445263201626
-1.9700473096580633,-1.8520662516248887
0.3848845462871249,4.238763194760112
-0.6458957165875844,2.945599499953356
-0.08059459945873955,3.9081951363397396
1.167497108362412,3.7965216840133107
-1.5026124234680194,0.23646093505048396
1.3552828632010914,3.5259542483692816
0.8103363006507353,4.169133188593051
0.7860352293965407,4.169191700690538
1.645643573506234,2.9219974956725547
1.1430733716949144,3.831629517951909
-1.003443753200549,1.9879410428149364
-1.086301093024291,1.7474881303004783
-0.4209913019507473,3.3902864895855465
-1.8757903595350844,-1.390872606118809
-1.1596517259514292,1.50122725593558
-0.4516402971124117,3.3499832382696826
0.2590142325073734,4.181944492553197
-0.2893557146413575,3.635016005960036
0.17270329800332637,4.148540097321423
-1.1008662313139321,1.684622495128448
0.9014806166090207,4.115383016448587
-0.2833905594377144,3.638038500065728
-0.44015653252112713,3.3747494079234315
-1.0563775788821945,1.802352549216771
0.9255844007159578,4.078897166924577
-0.2842602054318799,3.6319933328364065
-0.348782018480033,3.5254761707741102
0.22341943108620896,4.180409336546725
-0.6052241136442165,3.030560453024287
-0.1628779966770195,3.799160054593318
1.4676269702488334,3.312634333706952
-0.3584665453179378,3.5084833553638117
